"Commodity","Category","Item","Units","Size","Region","Country","Year","Value","Survey base year"
"Milk","Operating costs","Grazed feed","dollars per hundredweight sold","No specific size","Fruitful Rim","United States",2020,0.02,"Base survey of 2016"
"Milk","Operating costs","Grazed feed","dollars per hundredweight sold","No specific size","Fruitful Rim","United States",2021,0.01,"Base survey of 2021"
"Milk","Operating costs","Grazed feed","dollars per hundredweight sold","No specific size","Fruitful Rim","United States",2022,0.02,"Base survey of 2021"
"Milk","Operating costs","Grazed feed","dollars per hundredweight sold","No specific size","Fruitful Rim","United States",2023,0.02,"Base survey of 2021"
"Milk","Operating costs","Grazed feed","dollars per hundredweight sold","No specific size","Fruitful Rim","United States",2024,0.02,"Base survey of 2021"
"Milk","Operating costs","Total, feed costs  ","dollars per hundredweight sold","No specific size","U.S. total","United States",2000,6.49,"Base survey of 2000"
"Milk","Operating costs","Total, feed costs  ","dollars per hundredweight sold","No specific size","U.S. total","United States",2001,6.75,"Base survey of 2000"
"Milk","Operating costs","Total, feed costs  ","dollars per hundredweight sold","No specific size","U.S. total","United States",2002,7.01,"Base survey of 2000"
"Milk","Operating costs","Total, feed costs  ","dollars per hundredweight sold","No specific size","U.S. total","United States",2003,7.18,"Base survey of 2000"
"Milk","Operating costs","Total, feed costs  ","dollars per hundredweight sold","No specific size","U.S. total","United States",2004,7.47,"Base survey of 2000"
"Milk","Operating costs","Total, feed costs  ","dollars per hundredweight sold","No specific size","U.S. total","United States",2005,8.14,"Base survey of 2005"
"Milk","Operating costs","Total, feed costs  ","dollars per hundredweight sold","No specific size","U.S. total","United States",2006,8.22,"Base survey of 2005"
"Milk","Operating costs","Total, feed costs  ","dollars per hundredweight sold","No specific size","U.S. total","United States",2007,9.78,"Base survey of 2005"
"Milk","Operating costs","Total, feed costs  ","dollars per hundredweight sold","No specific size","U.S. total","United States",2008,12.54,"Base survey of 2005"
"Milk","Operating costs","Total, feed costs  ","dollars per hundredweight sold","No specific size","U.S. total","United States",2009,10.9,"Base survey of 2005"
"Milk","Operating costs","Total, feed costs  ","dollars per hundredweight sold","No specific size","U.S. total","United States",2010,10.16,"Base survey of 2010"
"Milk","Operating costs","Total, feed costs  ","dollars per hundredweight sold","No specific size","U.S. total","United States",2011,15.17,"Base survey of 2010"
"Milk","Operating costs","Total, feed costs  ","dollars per hundredweight sold","No specific size","U.S. total","United States",2012,17.13,"Base survey of 2010"
"Milk","Operating costs","Total, feed costs  ","dollars per hundredweight sold","No specific size","U.S. total","United States",2013,16.4,"Base survey of 2010"
"Milk","Operating costs","Total, feed costs  ","dollars per hundredweight sold","No specific size","U.S. total","United States",2014,13.13,"Base survey of 2010"
"Milk","Operating costs","Total, feed costs  ","dollars per hundredweight sold","No specific size","U.S. total","United States",2015,11.68,"Base survey of 2010"
"Milk","Operating costs","Total, feed costs  ","dollars per hundredweight sold","No specific size","U.S. total","United States",2016,9.38,"Base survey of 2016"
"Milk","Operating costs","Total, feed costs  ","dollars per hundredweight sold","No specific size","U.S. total","United States",2017,9.28,"Base survey of 2016"
"Milk","Operating costs","Total, feed costs  ","dollars per hundredweight sold","No specific size","U.S. total","United States",2018,9.96,"Base survey of 2016"
"Milk","Operating costs","Total, feed costs  ","dollars per hundredweight sold","No specific size","U.S. total","United States",2019,10.6,"Base survey of 2016"
"Milk","Operating costs","Total, feed costs  ","dollars per hundredweight sold","No specific size","U.S. total","United States",2020,10.11,"Base survey of 2016"
"Milk","Operating costs","Total, feed costs  ","dollars per hundredweight sold","No specific size","U.S. total","United States",2021,11.93,"Base survey of 2021"
"Milk","Operating costs","Total, feed costs  ","dollars per hundredweight sold","No specific size","U.S. total","United States",2022,14.77,"Base survey of 2021"
"Milk","Operating costs","Total, feed costs  ","dollars per hundredweight sold","No specific size","U.S. total","United States",2023,13.56,"Base survey of 2021"
"Milk","Operating costs","Total, feed costs  ","dollars per hundredweight sold","No specific size","U.S. total","United States",2024,10.32,"Base survey of 2021"
"Milk","Operating costs","Total, feed costs  ","dollars per hundredweight sold","No specific size","Heartland","United States",2000,7.64,"Base survey of 2000"
"Milk","Operating costs","Total, feed costs  ","dollars per hundredweight sold","No specific size","Heartland","United States",2001,7.9,"Base survey of 2000"
"Milk","Operating costs","Total, feed costs  ","dollars per hundredweight sold","No specific size","Heartland","United States",2002,8.54,"Base survey of 2000"
"Milk","Operating costs","Total, feed costs  ","dollars per hundredweight sold","No specific size","Heartland","United States",2003,8.45,"Base survey of 2000"
"Milk","Operating costs","Total, feed costs  ","dollars per hundredweight sold","No specific size","Heartland","United States",2004,8.25,"Base survey of 2000"
"Milk","Operating costs","Total, feed costs  ","dollars per hundredweight sold","No specific size","Heartland","United States",2005,7.42,"Base survey of 2005"
"Milk","Operating costs","Total, feed costs  ","dollars per hundredweight sold","No specific size","Heartland","United States",2006,7.6,"Base survey of 2005"
"Milk","Operating costs","Total, feed costs  ","dollars per hundredweight sold","No specific size","Heartland","United States",2007,10.01,"Base survey of 2005"
"Milk","Operating costs","Total, feed costs  ","dollars per hundredweight sold","No specific size","Heartland","United States",2008,11.54,"Base survey of 2005"
"Milk","Operating costs","Total, feed costs  ","dollars per hundredweight sold","No specific size","Heartland","United States",2009,10.25,"Base survey of 2005"
"Milk","Operating costs","Total, feed costs  ","dollars per hundredweight sold","No specific size","Heartland","United States",2010,10.46,"Base survey of 2010"
"Milk","Operating costs","Total, feed costs  ","dollars per hundredweight sold","No specific size","Heartland","United States",2011,15.4,"Base survey of 2010"
"Milk","Operating costs","Total, feed costs  ","dollars per hundredweight sold","No specific size","Heartland","United States",2012,17.52,"Base survey of 2010"
"Milk","Operating costs","Total, feed costs  ","dollars per hundredweight sold","No specific size","Heartland","United States",2013,16.96,"Base survey of 2010"
"Milk","Operating costs","Total, feed costs  ","dollars per hundredweight sold","No specific size","Heartland","United States",2014,14.16,"Base survey of 2010"
"Milk","Operating costs","Total, feed costs  ","dollars per hundredweight sold","No specific size","Heartland","United States",2015,12.5,"Base survey of 2010"
"Milk","Operating costs","Total, feed costs  ","dollars per hundredweight sold","No specific size","Heartland","United States",2016,8.82,"Base survey of 2016"
"Milk","Operating costs","Total, feed costs  ","dollars per hundredweight sold","No specific size","Heartland","United States",2017,8.79,"Base survey of 2016"
"Milk","Operating costs","Total, feed costs  ","dollars per hundredweight sold","No specific size","Heartland","United States",2018,9.48,"Base survey of 2016"
"Milk","Operating costs","Total, feed costs  ","dollars per hundredweight sold","No specific size","Heartland","United States",2019,10.11,"Base survey of 2016"
"Milk","Operating costs","Total, feed costs  ","dollars per hundredweight sold","No specific size","Heartland","United States",2020,9.62,"Base survey of 2016"
"Milk","Operating costs","Total, feed costs  ","dollars per hundredweight sold","No specific size","Heartland","United States",2021,10.85,"Base survey of 2021"
"Milk","Operating costs","Total, feed costs  ","dollars per hundredweight sold","No specific size","Heartland","United States",2022,13.41,"Base survey of 2021"
"Milk","Operating costs","Total, feed costs  ","dollars per hundredweight sold","No specific size","Heartland","United States",2023,12.46,"Base survey of 2021"
"Milk","Operating costs","Total, feed costs  ","dollars per hundredweight sold","No specific size","Heartland","United States",2024,9.58,"Base survey of 2021"
"Milk","Operating costs","Total, feed costs  ","dollars per hundredweight sold","No specific size","Northern Crescent","United States",2000,5.79,"Base survey of 2000"
"Milk","Operating costs","Total, feed costs  ","dollars per hundredweight sold","No specific size","Northern Crescent","United States",2001,5.95,"Base survey of 2000"
"Milk","Operating costs","Total, feed costs  ","dollars per hundredweight sold","No specific size","Northern Crescent","United States",2002,6.26,"Base survey of 2000"
"Milk","Operating costs","Total, feed costs  ","dollars per hundredweight sold","No specific size","Northern Crescent","United States",2003,6.46,"Base survey of 2000"
"Milk","Operating costs","Total, feed costs  ","dollars per hundredweight sold","No specific size","Northern Crescent","United States",2004,6.57,"Base survey of 2000"
"Milk","Operating costs","Total, feed costs  ","dollars per hundredweight sold","No specific size","Northern Crescent","United States",2005,8.4,"Base survey of 2005"
"Milk","Operating costs","Total, feed costs  ","dollars per hundredweight sold","No specific size","Northern Crescent","United States",2006,8.29,"Base survey of 2005"
"Milk","Operating costs","Total, feed costs  ","dollars per hundredweight sold","No specific size","Northern Crescent","United States",2007,9.44,"Base survey of 2005"
"Milk","Operating costs","Total, feed costs  ","dollars per hundredweight sold","No specific size","Northern Crescent","United States",2008,11.79,"Base survey of 2005"
"Milk","Operating costs","Total, feed costs  ","dollars per hundredweight sold","No specific size","Northern Crescent","United States",2009,10.45,"Base survey of 2005"
"Milk","Operating costs","Total, feed costs  ","dollars per hundredweight sold","No specific size","Northern Crescent","United States",2010,10.98,"Base survey of 2010"
"Milk","Operating costs","Total, feed costs  ","dollars per hundredweight sold","No specific size","Northern Crescent","United States",2011,16.1,"Base survey of 2010"
